DATE,YEAR,SEAS,SITE,season,ecosystem,WEB,TRN,SPECIES,AGE,SEX,SUB,CNT,BURNED,COMMENTS
2009-09-20,2009,L,BOER,fall,core_black,5,36,PAPA,4,F,BOER4,3,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,36,PAPA,4,M,BOER4,2,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,60,AGDE,4,F,BOER4,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,60,ARPS,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,60,ARPS,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,60,PAPA,4,F,BOER4,2,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,60,PAPA,4,M,BOER4,4,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,60,TRPI,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,84,AGDE,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,84,ARPS,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,84,ARPS,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,84,PAPA,4,F,BOER4,2,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,84,PAPA,4,M,BOER4,4,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,84,TRPA,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,108,AGDE,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,108,ARPS,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,108,PAPA,4,F,BOER4,4,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,108,PAPA,4,M,BOER4,4,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,108,SYMO,4,M,SPCO4,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,ARPS,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,ARPS,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,ARPS,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,AUFE,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,AUFE,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,MEGL,4,M,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,PAPA,4,F,BOER4,2,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,PAPA,4,M,BOER4,2,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,TRPI,4,F,SOIL,1,N,NA
2009-09-20,2009,L,BOER,fall,core_black,5,132,TRPI,4,M,SOIL,2,N,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,12,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,12,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,12,LEWH,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,12,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,12,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,12,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,36,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,36,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,36,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,36,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,36,TRKI,4,M,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,36,TRPA,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,60,AGDE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,60,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,60,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,60,AUFE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,60,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,60,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,HATR,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,MEAR2,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,TRPA,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,84,TRPA,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,108,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,108,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,108,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,108,BONU,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,108,MEAR2,4,F,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,108,OPOB,4,F,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,AGDE,4,F,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,AGDE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,AUFE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,1,132,PHQU,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,ARPS,4,M,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,MEAR2,4,M,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,MEAR2,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,12,TRKI,4,M,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,36,AGDE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,36,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,36,OPOB,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,36,TRPA,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,36,TRPA,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,60,AGDE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,60,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,60,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,60,TRPA,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,84,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,84,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,84,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,108,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,108,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,108,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,108,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,108,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,AGDE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,HATR,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,OPOB,4,M,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,OPOB,4,F,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,OPOB,4,M,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,2,132,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,12,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,12,AUFE,4,M,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,12,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,12,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,12,TRPA,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,36,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,36,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,36,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,60,TRPA,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,84,MEAR2,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,108,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,108,AUFE,4,F,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,108,PHQU,4,M,BOGR2,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,108,PHQU,3,N,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,108,TRKI,4,M,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,108,TRPA,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,AGDE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,AUFE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,MEAR2,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,OPOB,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,3,132,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,OPOB,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,OPOB,4,F,PLJA,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,OPOB,4,M,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,PHNE,4,M,PLJA,1,NA,PHEOLEOTES NEBRASKENSIS
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,SYMO,4,M,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,12,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,MEGL,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,MEGL,3,N,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,PHQU,3,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,36,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,60,AGDE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,60,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,60,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,60,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,60,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,AGDE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,MEGL,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,PHQU,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,84,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,AUFE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,TRKI,4,M,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,TRPA,4,F,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,108,TRPA,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,132,AGDE,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,132,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,132,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,132,AUFE,4,M,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,132,OPOB,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,4,132,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,AGDE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,OPOB,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,PHQU,4,F,BOGR2,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,12,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,36,AGDE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,36,MEGL,4,M,BOGR2,1,NA,M.GLADSTONI
2009-09-19,2009,L,BOGR,fall,core_blue,5,36,MEGL,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,36,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,36,TRPA,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,AGDE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,MEGL,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,OPOB,4,M,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,OPOB,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,60,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,84,AGDE,4,F,BOER4,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,84,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,84,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,84,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,84,TRKI,4,F,SOIL,2,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,84,TRKI,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,108,AGDE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,108,AUFE,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,108,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,108,PHQU,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,108,PHQU,4,F,MUAR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,108,TRKI,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,ARPS,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,ARPS,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,AUFE,4,F,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,AUFE,4,M,SOIL,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,ERSI,4,F,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,OPOB,4,M,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,OPOB,4,M,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,OPOB,4,M,PLJA,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,PHQU,4,F,BOGR2,1,NA,NA
2009-09-19,2009,L,BOGR,fall,core_blue,5,132,PHQU,4,F,BOGR2,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,12,ARPS,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,12,TRKI,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,36,TRCA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,36,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,60,HICA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,84,TRPA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,84,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,108,ACPI,4,M,MUPO2,1,NA,MUPO/LATR
2009-09-20,2009,L,LATR,fall,core_creosote,1,108,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,1,132,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,12,AGDE,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,12,ARPS,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,12,PAPA,4,M,BOER4,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,12,TRPA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,12,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,36,LEWH,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,36,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,60,TRCA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,84,TRCA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,84,TRCA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,108,TRKI,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,132,MEAR2,4,M,BOER4,1,NA,MELANOPLUS MEAR
2009-09-20,2009,L,LATR,fall,core_creosote,2,132,OPOB,4,M,PLJA,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,2,132,SYMO,4,M,PLJA,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,12,ARPS,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,12,ARPS,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,12,AUFE,4,F,SCBR2,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,12,AUFE,4,M,SCBR2,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,12,TRPA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,12,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,36,TRPI,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,60,NONE,NA,NA,NA,0,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,84,HICA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,84,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,84,TRPI,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,84,TRPI,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,108,TRCA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,108,TRPA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,3,132,TRPA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,12,TRPI,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,36,HICA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,36,TRCA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,60,TRPI,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,84,TRCA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,84,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,108,TRCA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,108,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,4,132,BOAR,4,M,LATR2,1,NA,"FIRST SEEN, NONE HEARD"
2009-09-20,2009,L,LATR,fall,core_creosote,4,132,HICA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,12,TRCA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,12,TRPA,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,12,TRPA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,36,NONE,NA,NA,NA,0,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,60,TRCA,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,84,ARPS,4,F,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,84,ARPS,4,M,SOIL,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,84,BOAR,4,F,LATR2,1,NA,NA
2009-09-20,2009,L,LATR,fall,core_creosote,5,84,LEWH,4,F,SOIL,1,NA,NA
