"","chla","site","YEAR","MONTH"
"1222",2.41579437255859,"ABUR","2011","10"
"1223",2.50872182846069,"AHND","2011","10"
"1224",2.87907481193542,"AQUE","2011","10"
"1225",2.54587864875793,"BULL","2011","10"
"1226",2.1631326675415,"CARP","2011","10"
"1227",2.85037279129028,"GOLB","2011","10"
"1228",2.70587301254272,"IVEE","2011","10"
"1229",2.41579437255859,"MOHK","2011","10"
"1230",2.2610936164856,"NAPL","2011","10"
"1231",1.91102993488312,"SCDI","2011","10"
"1232",1.75947046279907,"SCTW","2011","10"
"1233",0.920276820659637,"ABUR","2011","11"
"1234",2.1952223777771,"AHND","2011","11"
"1235",2.67040228843689,"AQUE","2011","11"
"1236",3.26485300064087,"BULL","2011","11"
"1237",1.23174440860748,"CARP","2011","11"
"1238",1.24578738212585,"GOLB","2011","11"
"1239",1.12088978290558,"IVEE","2011","11"
"1240",0.920276820659637,"MOHK","2011","11"
"1241",1.08765697479248,"NAPL","2011","11"
"1242",1.15324568748474,"SCDI","2011","11"
"1243",0.932378888130188,"SCTW","2011","11"
"1244",2.44758629798889,"ABUR","2011","12"
"1245",1.28985500335693,"AHND","2011","12"
"1246",1.44344544410706,"AQUE","2011","12"
"1247",2.08420467376709,"BULL","2011","12"
"1248",4.52636671066284,"CARP","2011","12"
"1249",4.80546140670776,"GOLB","2011","12"
"1250",4.04823970794678,"IVEE","2011","12"
"1251",2.44758629798889,"MOHK","2011","12"
"1252",2.54848194122314,"NAPL","2011","12"
"1253",2.96402096748352,"SCDI","2011","12"
"1254",2.41826367378235,"SCTW","2011","12"
"1255",2.3295042514801,"ABUR","2012","01"
"1256",4.141930103302,"AHND","2012","01"
"1257",6.27148723602295,"AQUE","2012","01"
"1258",3.20248055458069,"BULL","2012","01"
"1259",2.6122145652771,"CARP","2012","01"
"1260",4.19681358337402,"GOLB","2012","01"
"1261",4.53640460968018,"IVEE","2012","01"
"1262",2.3295042514801,"MOHK","2012","01"
"1263",3.25114488601685,"NAPL","2012","01"
"1264",2.48927783966064,"SCDI","2012","01"
"1265",2.40564775466919,"SCTW","2012","01"
"1266",2.68617224693298,"ABUR","2012","02"
"1267",1.13586163520813,"AHND","2012","02"
"1268",1.21767687797546,"AQUE","2012","02"
"1269",1.44138121604919,"BULL","2012","02"
"1270",2.4515106678009,"CARP","2012","02"
"1271",2.33681154251099,"GOLB","2012","02"
"1272",2.15696668624878,"IVEE","2012","02"
"1273",2.68617224693298,"MOHK","2012","02"
"1274",2.37124156951904,"NAPL","2012","02"
"1275",2.7355809211731,"SCDI","2012","02"
"1276",1.66013598442078,"SCTW","2012","02"
"1277",1.04895949363708,"ABUR","2012","03"
"1278",4.76495361328125,"AHND","2012","03"
"1279",5.31578063964844,"AQUE","2012","03"
"1280",3.86079597473145,"BULL","2012","03"
"1281",1.20133590698242,"CARP","2012","03"
"1282",1.93824398517609,"GOLB","2012","03"
"1283",1.61694884300232,"IVEE","2012","03"
"1284",1.04895949363708,"MOHK","2012","03"
"1285",1.13296568393707,"NAPL","2012","03"
"1286",1.53192043304443,"SCDI","2012","03"
"1287",1.00616538524628,"SCTW","2012","03"
"1288",0.647840678691864,"ABUR","2012","04"
"1289",1.49967312812805,"AHND","2012","04"
"1290",1.19326651096344,"AQUE","2012","04"
"1291",1.64810478687286,"BULL","2012","04"
"1292",1.70855939388275,"CARP","2012","04"
"1293",2.07839441299438,"GOLB","2012","04"
"1294",3.10186672210693,"IVEE","2012","04"
"1295",0.647840678691864,"MOHK","2012","04"
"1296",0.875816106796265,"NAPL","2012","04"
"1297",2.95799088478088,"SCDI","2012","04"
"1298",3.67032837867737,"SCTW","2012","04"
"1299",8.72251796722412,"ABUR","2012","05"
"1300",12.0343894958496,"AHND","2012","05"
"1301",10.5608282089233,"AQUE","2012","05"
"1302",12.8700532913208,"BULL","2012","05"
"1303",7.46922874450684,"CARP","2012","05"
"1304",11.4174385070801,"GOLB","2012","05"
"1305",11.125205039978,"IVEE","2012","05"
"1306",8.72251796722412,"MOHK","2012","05"
"1307",10.7695608139038,"NAPL","2012","05"
"1308",8.31398010253906,"SCDI","2012","05"
"1309",5.2206916809082,"SCTW","2012","05"
"1310",1.44139659404755,"ABUR","2012","06"
"1311",3.55600261688232,"AHND","2012","06"
"1312",3.80747437477112,"AQUE","2012","06"
"1313",4.11172485351562,"BULL","2012","06"
"1314",3.72806739807129,"CARP","2012","06"
"1315",3.26988291740417,"GOLB","2012","06"
"1316",4.41217184066772,"IVEE","2012","06"
"1317",1.44139659404755,"MOHK","2012","06"
"1318",2.65741753578186,"NAPL","2012","06"
"1319",4.95203733444214,"SCDI","2012","06"
"1320",3.45388770103455,"SCTW","2012","06"
"1321",1.25659239292145,"ABUR","2012","07"
"1322",1.3738294839859,"AHND","2012","07"
"1323",1.35875654220581,"AQUE","2012","07"
"1324",1.18857455253601,"BULL","2012","07"
"1325",1.74062204360962,"CARP","2012","07"
"1326",1.34846580028534,"GOLB","2012","07"
"1327",1.33275163173676,"IVEE","2012","07"
"1328",1.25659239292145,"MOHK","2012","07"
"1329",1.3491222858429,"NAPL","2012","07"
"1330",1.41943061351776,"SCDI","2012","07"
"1331",1.18865644931793,"SCTW","2012","07"
"1332",1.0741081237793,"ABUR","2012","08"
"1333",0.987853825092316,"AHND","2012","08"
"1334",0.913841903209686,"AQUE","2012","08"
"1335",1.08503377437592,"BULL","2012","08"
"1336",0.919669985771179,"CARP","2012","08"
"1337",0.939370632171631,"GOLB","2012","08"
"1338",0.840148329734802,"IVEE","2012","08"
"1339",1.0741081237793,"MOHK","2012","08"
"1340",0.799377024173737,"NAPL","2012","08"
"1341",0.642499268054962,"SCDI","2012","08"
"1342",0.560953617095947,"SCTW","2012","08"
"1343",1.47517347335815,"ABUR","2012","09"
"1344",0.594671308994293,"AHND","2012","09"
"1345",0.662389874458313,"AQUE","2012","09"
"1346",0.70706981420517,"BULL","2012","09"
"1347",0.972995638847351,"CARP","2012","09"
"1348",0.895128011703491,"GOLB","2012","09"
"1349",0.820675253868103,"IVEE","2012","09"
"1350",1.47517347335815,"MOHK","2012","09"
"1351",0.746742367744446,"NAPL","2012","09"
"1352",0.659655213356018,"SCDI","2012","09"
"1353",0.526408195495605,"SCTW","2012","09"
"1354",0.645282208919525,"ABUR","2012","10"
"1355",0.578285694122314,"AHND","2012","10"
"1356",0.572800636291504,"AQUE","2012","10"
"1357",0.559215545654297,"BULL","2012","10"
"1358",0.533883512020111,"CARP","2012","10"
"1359",0.584901511669159,"GOLB","2012","10"
"1360",0.572210729122162,"IVEE","2012","10"
"1361",0.645282208919525,"MOHK","2012","10"
"1362",0.467380285263062,"NAPL","2012","10"
"1363",0.483472257852554,"SCDI","2012","10"
"1364",0.372951209545135,"SCTW","2012","10"
"1365",1.53111743927002,"ABUR","2012","11"
"1366",1.38226068019867,"AHND","2012","11"
"1367",1.66524565219879,"AQUE","2012","11"
"1368",1.13074803352356,"BULL","2012","11"
"1369",1.05544650554657,"CARP","2012","11"
"1370",1.68368899822235,"GOLB","2012","11"
"1371",1.557537317276,"IVEE","2012","11"
"1372",1.53111743927002,"MOHK","2012","11"
"1373",1.28155362606049,"NAPL","2012","11"
"1374",2.23194599151611,"SCDI","2012","11"
"1375",1.14477670192719,"SCTW","2012","11"
"1376",2.63719487190247,"ABUR","2012","12"
"1377",3.51100301742554,"AHND","2012","12"
"1378",2.94184255599976,"AQUE","2012","12"
"1379",5.49209260940552,"BULL","2012","12"
"1380",5.42611026763916,"CARP","2012","12"
"1381",5.35595321655273,"GOLB","2012","12"
"1382",5.53315353393555,"IVEE","2012","12"
"1383",2.63719487190247,"MOHK","2012","12"
"1384",3.20805501937866,"NAPL","2012","12"
"1385",3.86516880989075,"SCDI","2012","12"
"1386",2.56592011451721,"SCTW","2012","12"
"1387",3.93806838989258,"ABUR","2013","01"
"1388",5.79388475418091,"AHND","2013","01"
"1389",4.01558637619019,"AQUE","2013","01"
"1390",6.94634246826172,"BULL","2013","01"
"1391",3.41190218925476,"CARP","2013","01"
"1392",5.46946048736572,"GOLB","2013","01"
"1393",4.9403567314148,"IVEE","2013","01"
"1394",3.93806838989258,"MOHK","2013","01"
"1395",3.69851446151733,"NAPL","2013","01"
"1396",1.78208994865417,"SCDI","2013","01"
"1397",2.22825503349304,"SCTW","2013","01"
"1398",1.41931402683258,"ABUR","2013","02"
"1399",1.54287612438202,"AHND","2013","02"
"1400",1.42686533927917,"AQUE","2013","02"
"1401",1.09220063686371,"BULL","2013","02"
"1402",4.45491409301758,"CARP","2013","02"
"1403",2.45345783233643,"GOLB","2013","02"
"1404",2.14547181129456,"IVEE","2013","02"
"1405",1.41931402683258,"MOHK","2013","02"
"1406",2.03198862075806,"NAPL","2013","02"
"1407",0.883094847202301,"SCDI","2013","02"
"1408",1.03243458271027,"SCTW","2013","02"
"1409",23.5611896514893,"ABUR","2013","03"
"1410",12.1188707351685,"AHND","2013","03"
"1411",5.92840003967285,"AQUE","2013","03"
"1412",20.5759410858154,"BULL","2013","03"
"1413",17.0238304138184,"CARP","2013","03"
"1414",13.1827268600464,"GOLB","2013","03"
"1415",11.4035797119141,"IVEE","2013","03"
"1416",23.5611896514893,"MOHK","2013","03"
"1417",13.5429954528809,"NAPL","2013","03"
"1418",5.75866556167603,"SCDI","2013","03"
"1419",4.20209836959839,"SCTW","2013","03"
"1420",6.0229320526123,"ABUR","2013","04"
"1421",8.19922065734863,"AHND","2013","04"
"1422",6.84985208511353,"AQUE","2013","04"
"1423",2.0427987575531,"BULL","2013","04"
"1424",5.94629526138306,"CARP","2013","04"
"1425",3.83045291900635,"GOLB","2013","04"
"1426",2.94446873664856,"IVEE","2013","04"
"1427",6.0229320526123,"MOHK","2013","04"
"1428",4.64008855819702,"NAPL","2013","04"
"1429",5.14191102981567,"SCDI","2013","04"
"1430",2.95653510093689,"SCTW","2013","04"
"1431",1.65580403804779,"ABUR","2013","05"
"1432",1.6544234752655,"AHND","2013","05"
"1433",1.90138173103333,"AQUE","2013","05"
"1434",1.32951653003693,"BULL","2013","05"
"1435",1.59113216400146,"CARP","2013","05"
"1436",1.70779514312744,"GOLB","2013","05"
"1437",1.65067291259766,"IVEE","2013","05"
"1438",1.65580403804779,"MOHK","2013","05"
"1439",3.80452346801758,"NAPL","2013","05"
"1440",8.38412666320801,"SCDI","2013","05"
"1441",7.95283699035645,"SCTW","2013","05"
"1442",2.82869648933411,"ABUR","2013","06"
"1443",4.71744728088379,"AHND","2013","06"
"1444",4.1925163269043,"AQUE","2013","06"
"1445",3.78730535507202,"BULL","2013","06"
"1446",2.75162768363953,"CARP","2013","06"
"1447",2.450031042099,"GOLB","2013","06"
"1448",2.43911838531494,"IVEE","2013","06"
"1449",2.82869648933411,"MOHK","2013","06"
"1450",2.12208151817322,"NAPL","2013","06"
"1451",1.89591717720032,"SCDI","2013","06"
"1452",1.72400808334351,"SCTW","2013","06"
"1453",1.27582156658173,"ABUR","2013","07"
"1454",1.6220201253891,"AHND","2013","07"
"1455",1.62578058242798,"AQUE","2013","07"
"1456",1.56203269958496,"BULL","2013","07"
"1457",2.21015334129333,"CARP","2013","07"
"1458",1.4061005115509,"GOLB","2013","07"
"1459",1.53652107715607,"IVEE","2013","07"
"1460",1.27582156658173,"MOHK","2013","07"
"1461",1.45017147064209,"NAPL","2013","07"
"1462",1.32053530216217,"SCDI","2013","07"
"1463",0.935111403465271,"SCTW","2013","07"
"1464",1.72476005554199,"ABUR","2013","08"
"1465",0.81701523065567,"AHND","2013","08"
"1466",0.88006317615509,"AQUE","2013","08"
"1467",0.926219642162323,"BULL","2013","08"
"1468",1.18385481834412,"CARP","2013","08"
"1469",1.20622336864471,"GOLB","2013","08"
"1470",1.10925853252411,"IVEE","2013","08"
"1471",1.72476005554199,"MOHK","2013","08"
"1472",0.983928978443146,"NAPL","2013","08"
"1473",0.84647661447525,"SCDI","2013","08"
"1474",0.629292786121368,"SCTW","2013","08"
"1475",1.10078012943268,"ABUR","2013","09"
"1476",0.984650015830994,"AHND","2013","09"
"1477",0.973365306854248,"AQUE","2013","09"
"1478",1.05211579799652,"BULL","2013","09"
"1479",1.21436846256256,"CARP","2013","09"
"1480",1.03267848491669,"GOLB","2013","09"
"1481",1.03627943992615,"IVEE","2013","09"
"1482",1.10078012943268,"MOHK","2013","09"
"1483",1.0143039226532,"NAPL","2013","09"
"1484",0.946145236492157,"SCDI","2013","09"
"1485",0.799046277999878,"SCTW","2013","09"
"1486",1.08898770809174,"ABUR","2013","10"
"1487",1.34646856784821,"AHND","2013","10"
"1488",1.17977833747864,"AQUE","2013","10"
"1489",0.975448071956635,"BULL","2013","10"
"1490",1.00760114192963,"CARP","2013","10"
"1491",0.910265445709229,"GOLB","2013","10"
"1492",1.2121729850769,"IVEE","2013","10"
"1493",1.08898770809174,"MOHK","2013","10"
"1494",2.2858784198761,"NAPL","2013","10"
"1495",0.77245157957077,"SCDI","2013","10"
"1496",0.576247811317444,"SCTW","2013","10"
"1497",1.01160287857056,"ABUR","2013","11"
"1498",2.07343864440918,"AHND","2013","11"
"1499",1.6059091091156,"AQUE","2013","11"
"1500",3.2182035446167,"BULL","2013","11"
"1501",1.58056104183197,"CARP","2013","11"
"1502",2.39642667770386,"GOLB","2013","11"
"1503",2.70740652084351,"IVEE","2013","11"
"1504",1.01160287857056,"MOHK","2013","11"
"1505",1.41613900661469,"NAPL","2013","11"
"1506",0.959486544132233,"SCDI","2013","11"
"1507",0.77948933839798,"SCTW","2013","11"
"1508",1.92580842971802,"ABUR","2013","12"
"1509",1.58874809741974,"AHND","2013","12"
"1510",1.61171913146973,"AQUE","2013","12"
"1511",1.46707963943481,"BULL","2013","12"
"1512",2.13765931129456,"CARP","2013","12"
"1513",1.98434591293335,"GOLB","2013","12"
"1514",1.74130928516388,"IVEE","2013","12"
"1515",1.92580842971802,"MOHK","2013","12"
"1516",1.31162703037262,"NAPL","2013","12"
"1517",1.65008223056793,"SCDI","2013","12"
"1518",1.72262394428253,"SCTW","2013","12"
"1519",0.757218360900879,"ABUR","2014","01"
"1520",0.836701929569244,"AHND","2014","01"
"1521",0.809606313705444,"AQUE","2014","01"
"1522",0.710375249385834,"BULL","2014","01"
"1523",1.14599990844727,"CARP","2014","01"
"1524",0.915866374969482,"GOLB","2014","01"
"1525",0.940516352653503,"IVEE","2014","01"
"1526",0.757218360900879,"MOHK","2014","01"
"1527",0.767993569374084,"NAPL","2014","01"
"1528",0.950068712234497,"SCDI","2014","01"
"1529",0.903508007526398,"SCTW","2014","01"
"1530",1.34850478172302,"ABUR","2014","02"
"1531",0.98521900177002,"AHND","2014","02"
"1532",1.07856512069702,"AQUE","2014","02"
"1533",2.14001798629761,"BULL","2014","02"
"1534",1.19895029067993,"CARP","2014","02"
"1535",1.45747065544128,"GOLB","2014","02"
"1536",1.42864644527435,"IVEE","2014","02"
"1537",1.34850478172302,"MOHK","2014","02"
"1538",1.2785062789917,"NAPL","2014","02"
"1539",3.23186802864075,"SCDI","2014","02"
"1540",2.95080733299255,"SCTW","2014","02"
"1541",2.27589893341064,"ABUR","2014","03"
"1542",2.04409551620483,"AHND","2014","03"
"1543",2.19494318962097,"AQUE","2014","03"
"1544",1.99079132080078,"BULL","2014","03"
"1545",1.45913219451904,"CARP","2014","03"
"1546",1.92574620246887,"GOLB","2014","03"
"1547",1.94648277759552,"IVEE","2014","03"
"1548",2.27589893341064,"MOHK","2014","03"
"1549",1.91168963909149,"NAPL","2014","03"
"1550",1.27937352657318,"SCDI","2014","03"
"1551",1.06572484970093,"SCTW","2014","03"
"1552",1.00771403312683,"ABUR","2014","04"
"1553",1.778568983078,"AHND","2014","04"
"1554",2.01485681533813,"AQUE","2014","04"
"1555",2.52465486526489,"BULL","2014","04"
"1556",5.16101980209351,"CARP","2014","04"
"1557",3.43872928619385,"GOLB","2014","04"
"1558",1.49113345146179,"IVEE","2014","04"
"1559",1.00771403312683,"MOHK","2014","04"
"1560",5.23591899871826,"NAPL","2014","04"
"1561",5.4433331489563,"SCDI","2014","04"
"1562",3.56306505203247,"SCTW","2014","04"
"1563",5.92337036132812,"ABUR","2014","05"
"1564",6.13900756835938,"AHND","2014","05"
"1565",6.48298931121826,"AQUE","2014","05"
"1566",12.949688911438,"BULL","2014","05"
"1567",2.22517490386963,"CARP","2014","05"
"1568",4.01492118835449,"GOLB","2014","05"
"1569",3.22755169868469,"IVEE","2014","05"
"1570",5.92337036132812,"MOHK","2014","05"
"1571",6.07711935043335,"NAPL","2014","05"
"1572",7.98970413208008,"SCDI","2014","05"
"1573",4.92319250106812,"SCTW","2014","05"
"1574",0.936683893203735,"ABUR","2014","06"
"1575",1.02520525455475,"AHND","2014","06"
"1576",1.01594984531403,"AQUE","2014","06"
"1577",1.32918345928192,"BULL","2014","06"
"1578",0.880476474761963,"CARP","2014","06"
"1579",0.915960788726807,"GOLB","2014","06"
"1580",0.921041309833527,"IVEE","2014","06"
"1581",0.936683893203735,"MOHK","2014","06"
"1582",0.983553230762482,"NAPL","2014","06"
"1583",3.48817038536072,"SCDI","2014","06"
"1584",1.15828943252563,"SCTW","2014","06"
"1585",0.419290781021118,"ABUR","2014","07"
"1586",0.42340499162674,"AHND","2014","07"
"1587",0.446994751691818,"AQUE","2014","07"
"1588",0.563599050045013,"BULL","2014","07"
"1589",0.437453746795654,"CARP","2014","07"
"1590",0.367167770862579,"GOLB","2014","07"
"1591",0.36798956990242,"IVEE","2014","07"
"1592",0.419290781021118,"MOHK","2014","07"
"1593",0.451479643583298,"NAPL","2014","07"
"1594",0.422440379858017,"SCDI","2014","07"
"1595",0.373641967773438,"SCTW","2014","07"
"1596",0.565420150756836,"ABUR","2014","08"
"1597",0.479250371456146,"AHND","2014","08"
"1598",0.481861650943756,"AQUE","2014","08"
"1599",0.546588242053986,"BULL","2014","08"
"1600",0.551074504852295,"CARP","2014","08"
"1601",0.548486709594727,"GOLB","2014","08"
"1602",0.528177499771118,"IVEE","2014","08"
"1603",0.565420150756836,"MOHK","2014","08"
"1604",0.504011929035187,"NAPL","2014","08"
"1605",0.538144111633301,"SCDI","2014","08"
"1606",0.471729785203934,"SCTW","2014","08"
"1607",0.908180832862854,"ABUR","2014","09"
"1608",0.991667449474335,"AHND","2014","09"
"1609",1.02132558822632,"AQUE","2014","09"
"1610",1.37188112735748,"BULL","2014","09"
"1611",0.713936805725098,"CARP","2014","09"
"1612",0.886800348758698,"GOLB","2014","09"
"1613",0.946195065975189,"IVEE","2014","09"
"1614",0.908180832862854,"MOHK","2014","09"
"1615",1.1149730682373,"NAPL","2014","09"
"1616",1.03134119510651,"SCDI","2014","09"
"1617",0.868540942668915,"SCTW","2014","09"
"1618",0.325449824333191,"ABUR","2014","10"
"1619",0.459906250238419,"AHND","2014","10"
"1620",0.456515520811081,"AQUE","2014","10"
"1621",0.657428085803986,"BULL","2014","10"
"1622",0.355255961418152,"CARP","2014","10"
"1623",0.424993723630905,"GOLB","2014","10"
"1624",0.433289766311646,"IVEE","2014","10"
"1625",0.325449824333191,"MOHK","2014","10"
"1626",0.415707468986511,"NAPL","2014","10"
"1627",0.402327209711075,"SCDI","2014","10"
"1628",0.358494162559509,"SCTW","2014","10"
"1629",0.615430295467377,"ABUR","2014","11"
"1630",0.415348172187805,"AHND","2014","11"
"1631",0.416885852813721,"AQUE","2014","11"
"1632",0.551354169845581,"BULL","2014","11"
"1633",0.550259172916412,"CARP","2014","11"
"1634",0.444579601287842,"GOLB","2014","11"
"1635",0.422764837741852,"IVEE","2014","11"
"1636",0.615430295467377,"MOHK","2014","11"
"1637",0.534803748130798,"NAPL","2014","11"
"1638",0.443529605865479,"SCDI","2014","11"
"1639",0.386502385139465,"SCTW","2014","11"
"1640",0.663218379020691,"ABUR","2014","12"
"1641",0.69314843416214,"AHND","2014","12"
"1642",0.746727705001831,"AQUE","2014","12"
"1643",0.861510753631592,"BULL","2014","12"
"1644",1.08912038803101,"CARP","2014","12"
"1645",0.880364418029785,"GOLB","2014","12"
"1646",0.912174642086029,"IVEE","2014","12"
"1647",0.663218379020691,"MOHK","2014","12"
"1648",0.87343293428421,"NAPL","2014","12"
"1649",0.519199669361115,"SCDI","2014","12"
"1650",0.532060265541077,"SCTW","2014","12"
"1651",0.510003745555878,"ABUR","2015","01"
"1652",0.429454892873764,"AHND","2015","01"
"1653",0.489430487155914,"AQUE","2015","01"
"1654",0.522605240345001,"BULL","2015","01"
"1655",0.731952607631683,"CARP","2015","01"
"1656",0.51990419626236,"GOLB","2015","01"
"1657",0.457349926233292,"IVEE","2015","01"
"1658",0.510003745555878,"MOHK","2015","01"
"1659",0.452666431665421,"NAPL","2015","01"
"1660",0.634318113327026,"SCDI","2015","01"
"1661",0.561361610889435,"SCTW","2015","01"
"1662",0.78093558549881,"ABUR","2015","02"
"1663",0.341851264238358,"AHND","2015","02"
"1664",0.29471281170845,"AQUE","2015","02"
"1665",0.751966118812561,"BULL","2015","02"
"1666",0.473449438810349,"CARP","2015","02"
"1667",0.666625320911407,"GOLB","2015","02"
"1668",0.708217084407806,"IVEE","2015","02"
"1669",0.78093558549881,"MOHK","2015","02"
"1670",0.479146122932434,"NAPL","2015","02"
"1671",0.471806108951569,"SCDI","2015","02"
"1672",0.450641006231308,"SCTW","2015","02"
"1673",0.486389875411987,"ABUR","2015","03"
"1674",0.660256505012512,"AHND","2015","03"
"1675",0.720446228981018,"AQUE","2015","03"
"1676",0.796737730503082,"BULL","2015","03"
"1677",0.418568432331085,"CARP","2015","03"
"1678",0.598373055458069,"GOLB","2015","03"
"1679",0.601388514041901,"IVEE","2015","03"
"1680",0.486389875411987,"MOHK","2015","03"
"1681",0.518219709396362,"NAPL","2015","03"
"1682",1.21111297607422,"SCDI","2015","03"
"1683",1.43030548095703,"SCTW","2015","03"
"1684",5.72618770599365,"ABUR","2015","04"
"1685",6.119544506073,"AHND","2015","04"
"1686",6.10775136947632,"AQUE","2015","04"
"1687",2.86980724334717,"BULL","2015","04"
"1688",3.71193981170654,"CARP","2015","04"
"1689",5.86775159835815,"GOLB","2015","04"
"1690",5.31113004684448,"IVEE","2015","04"
"1691",5.72618770599365,"MOHK","2015","04"
"1692",5.72367477416992,"NAPL","2015","04"
"1693",7.62298917770386,"SCDI","2015","04"
"1694",7.37925291061401,"SCTW","2015","04"
"1695",1.2174072265625,"ABUR","2015","05"
"1696",3.61239957809448,"AHND","2015","05"
"1697",2.68892550468445,"AQUE","2015","05"
"1698",3.47784185409546,"BULL","2015","05"
"1699",2.41101884841919,"CARP","2015","05"
"1700",1.95315885543823,"GOLB","2015","05"
"1701",2.23657011985779,"IVEE","2015","05"
"1702",1.2174072265625,"MOHK","2015","05"
"1703",3.23035907745361,"NAPL","2015","05"
"1704",3.33456087112427,"SCDI","2015","05"
"1705",2.03293037414551,"SCTW","2015","05"
"1706",1.62073814868927,"ABUR","2015","06"
"1707",1.04553711414337,"AHND","2015","06"
"1708",1.01678240299225,"AQUE","2015","06"
"1709",0.713235318660736,"BULL","2015","06"
"1710",0.87678337097168,"CARP","2015","06"
"1711",1.02630925178528,"GOLB","2015","06"
"1712",1.0002533197403,"IVEE","2015","06"
"1713",1.62073814868927,"MOHK","2015","06"
"1714",0.952978670597076,"NAPL","2015","06"
"1715",1.05492293834686,"SCDI","2015","06"
"1716",0.539628982543945,"SCTW","2015","06"
"1717",0.74575525522232,"ABUR","2015","07"
"1718",0.492268353700638,"AHND","2015","07"
"1719",0.478846073150635,"AQUE","2015","07"
"1720",1.05653095245361,"BULL","2015","07"
"1721",0.675967395305634,"CARP","2015","07"
"1722",0.531034827232361,"GOLB","2015","07"
"1723",0.527332544326782,"IVEE","2015","07"
"1724",0.74575525522232,"MOHK","2015","07"
"1725",0.481151103973389,"NAPL","2015","07"
"1726",0.468092292547226,"SCDI","2015","07"
"1727",0.388462513685226,"SCTW","2015","07"
"1728",0.798291683197021,"ABUR","2015","08"
"1729",0.777108609676361,"AHND","2015","08"
"1730",0.766242861747742,"AQUE","2015","08"
"1731",0.879500925540924,"BULL","2015","08"
"1732",0.744746446609497,"CARP","2015","08"
"1733",0.74553108215332,"GOLB","2015","08"
"1734",0.73064649105072,"IVEE","2015","08"
"1735",0.798291683197021,"MOHK","2015","08"
"1736",0.785688996315002,"NAPL","2015","08"
"1737",1.06521463394165,"SCDI","2015","08"
"1738",0.835933029651642,"SCTW","2015","08"
"1739",0.310091435909271,"ABUR","2015","09"
"1740",0.3485107421875,"AHND","2015","09"
"1741",0.339595884084702,"AQUE","2015","09"
"1742",0.387844771146774,"BULL","2015","09"
"1743",0.298976719379425,"CARP","2015","09"
"1744",0.302990704774857,"GOLB","2015","09"
"1745",0.30619740486145,"IVEE","2015","09"
"1746",0.310091435909271,"MOHK","2015","09"
"1747",0.349711507558823,"NAPL","2015","09"
"1748",0.303321778774261,"SCDI","2015","09"
"1749",0.277480125427246,"SCTW","2015","09"
"1750",0.32855811715126,"ABUR","2015","10"
"1751",0.396615505218506,"AHND","2015","10"
"1752",0.391674935817719,"AQUE","2015","10"
"1753",0.492188602685928,"BULL","2015","10"
"1754",0.310361921787262,"CARP","2015","10"
"1755",0.337756216526031,"GOLB","2015","10"
"1756",0.331307649612427,"IVEE","2015","10"
"1757",0.32855811715126,"MOHK","2015","10"
"1758",0.35718435049057,"NAPL","2015","10"
"1759",0.301777362823486,"SCDI","2015","10"
"1760",0.303825080394745,"SCTW","2015","10"
"1761",0.704953610897064,"ABUR","2015","11"
"1762",0.621955156326294,"AHND","2015","11"
"1763",0.629676699638367,"AQUE","2015","11"
"1764",0.659262657165527,"BULL","2015","11"
"1765",1.11777341365814,"CARP","2015","11"
"1766",0.666541755199432,"GOLB","2015","11"
"1767",0.674369633197784,"IVEE","2015","11"
"1768",0.704953610897064,"MOHK","2015","11"
"1769",0.620911955833435,"NAPL","2015","11"
"1770",0.625665783882141,"SCDI","2015","11"
"1771",0.540595352649689,"SCTW","2015","11"
"1772",1.12948799133301,"ABUR","2015","12"
"1773",0.956548273563385,"AHND","2015","12"
"1774",0.962051510810852,"AQUE","2015","12"
"1775",1.12494778633118,"BULL","2015","12"
"1776",1.24270081520081,"CARP","2015","12"
"1777",1.00906443595886,"GOLB","2015","12"
"1778",0.989489555358887,"IVEE","2015","12"
"1779",1.12948799133301,"MOHK","2015","12"
"1780",0.866036891937256,"NAPL","2015","12"
"1781",1.23978078365326,"SCDI","2015","12"
"1782",1.22296571731567,"SCTW","2015","12"
"1783",1.69653391838074,"ABUR","2016","01"
"1784",1.4933602809906,"AHND","2016","01"
"1785",1.59227168560028,"AQUE","2016","01"
"1786",1.87965047359467,"BULL","2016","01"
"1787",1.47668039798737,"CARP","2016","01"
"1788",1.73861050605774,"GOLB","2016","01"
"1789",1.72993898391724,"IVEE","2016","01"
"1790",1.69653391838074,"MOHK","2016","01"
"1791",1.60678648948669,"NAPL","2016","01"
"1792",1.46638739109039,"SCDI","2016","01"
"1793",1.63098227977753,"SCTW","2016","01"
"1794",2.25370597839355,"ABUR","2016","02"
"1795",2.66730093955994,"AHND","2016","02"
"1796",2.01110506057739,"AQUE","2016","02"
"1797",2.32610082626343,"BULL","2016","02"
"1798",1.87643611431122,"CARP","2016","02"
"1799",1.94563782215118,"GOLB","2016","02"
"1800",1.97696471214294,"IVEE","2016","02"
"1801",2.25370597839355,"MOHK","2016","02"
"1802",1.7295241355896,"NAPL","2016","02"
"1803",1.40373134613037,"SCDI","2016","02"
"1804",1.40977776050568,"SCTW","2016","02"
"1805",1.49667954444885,"ABUR","2016","03"
"1806",3.61417102813721,"AHND","2016","03"
"1807",3.29420471191406,"AQUE","2016","03"
"1808",3.01033473014832,"BULL","2016","03"
"1809",1.37528598308563,"CARP","2016","03"
"1810",2.06895399093628,"GOLB","2016","03"
